layer,order_k,subset_mask,score_mean,critic_seed_sd,score_min,score_max,mean_best_val,mean_best_step,mean_final_training_step,mean_product_shuffle_sd,mean_joint_minus_mismatch_score
11,1,4,1.0006414983007643,0.09078344316245635,0.8977423111597697,1.0694246292114258,1.095580021540324,933.3333333333334,1000.0,0.2109619656750129,4.576811154683431
11,1,8,1.0379757086435955,0.04286084034117483,0.9888761440912882,1.0679084459940593,1.0549141963322957,900.0,1000.0,0.19251028166733217,4.601540883382161
11,2,3,0.6628722846508026,0.15677067387825458,0.48404791951179504,0.7766448656717936,0.8537642806768417,950.0,1000.0,0.5587638356706618,3.617295980453491
11,2,5,0.7341786755455866,0.05027709842487917,0.6846782316764196,0.7851980080207189,0.7416679859161377,916.6666666666666,1000.0,0.3104743000311729,2.7842414379119873
11,2,6,0.8645935265554322,0.05834911151866249,0.8035215263565382,0.9197725156943003,1.0725334882736206,866.6666666666666,966.6666666666666,0.37485467115916865,4.7660768032073975
11,2,9,0.8214335176679824,0.037316719708845925,0.784786139925321,0.8593853712081909,0.818801519771417,983.3333333333334,1000.0,0.28815551566718417,3.528064489364624
11,2,10,0.9373547931512197,0.08975719363698156,0.884623130162557,1.040992110967636,1.072771077354749,775.0,941.6666666666666,0.30844708567182283,4.4870132605234785
11,2,12,1.0111492276191711,0.039934602687349094,0.9693938593069712,1.048972100019455,0.8740921666224798,808.3333333333334,966.6666666666666,0.16377451093247003,4.2649392286936445
11,3,7,0.6747069044245614,0.05072834455084235,0.616176093618075,0.7059655686219534,0.7627497663100561,933.3333333333334,1000.0,0.4274282287613996,3.553978443145752
11,3,11,0.6769179196821319,0.04430385295184636,0.6274547278881073,0.7129577373464903,0.7938097367684046,891.6666666666666,1000.0,0.3975089293339084,3.462968111038208
11,3,13,0.7731034325228797,0.05663025125263539,0.7310608526070913,0.8374986946582794,0.8646881307164828,958.3333333333334,1000.0,0.3051277457736175,3.0301613012949624
11,3,14,0.9666397389438418,0.012309478901706207,0.9594742010037104,0.9808533390363058,1.0160463601350784,941.6666666666666,1000.0,0.37153715333290777,5.13285764058431
11,4,15,0.7007977979050741,0.06863346230286518,0.6307828823725382,0.7679609060287476,0.8008984178304672,975.0,1000.0,0.3677964373985494,4.111801544825236
12,1,1,0.7611026101642185,0.03515228290531539,0.7208261092503866,0.7856038411458334,0.7277547270059586,950.0,1000.0,0.3509370939012387,2.8264843622843423
12,1,2,1.1423482563760545,0.10282546185650815,1.048878808816274,1.2524917523066204,1.3513164172569911,991.6666666666666,1000.0,0.41687700152303364,6.462447643280029
12,1,4,1.107948038313124,0.08393851351299489,1.0290538469950359,1.196154276529948,1.1716887553532918,941.6666666666666,1000.0,0.22544344467268917,4.646501700083415
12,1,8,0.9798780348565842,0.11081491546295506,0.858763853708903,1.076190710067749,0.9994624902804693,900.0,1000.0,0.19395767317001278,4.2623763879140215
12,2,3,0.8002391755580902,0.022087255260140534,0.7755352954069773,0.8180807034174601,0.9152886172135671,900.0,1000.0,0.405591237900561,3.7565077940622964
12,2,5,0.7421664678388171,0.025262240674681864,0.7130287090937296,0.7579286893208822,0.7802875464161237,925.0,1000.0,0.34258961381227776,2.905988931655884
12,2,6,0.9495008331206111,0.04289968357076411,0.9111538430054983,0.9958315392335256,1.1367888872822125,925.0,1000.0,0.39032910175396435,5.118650595347087
12,2,9,0.7785250594218572,0.041662632851593134,0.7534365256627401,0.8266178717215856,0.8030032763878504,883.3333333333334,1000.0,0.26477451110161165,3.2672295570373535
12,2,10,1.0490059190326266,0.07187504850043001,0.9678482611974081,1.1046213209629059,1.1258738487958908,933.3333333333334,1000.0,0.3265545591080636,5.087949434916179
12,2,12,0.9710534777906207,0.07054249414162746,0.8965243895848592,1.0367838740348816,0.8769481281439463,950.0,1000.0,0.22446968285883404,4.929177602132161
12,3,7,0.7208298328850006,0.0446632715065092,0.6928372358282407,0.7723377123475075,0.8008302922050158,866.6666666666666,1000.0,0.3519434235323815,3.3425947030385337
12,3,11,0.4207780924108293,0.2208076001102214,0.2285705010096232,0.6619617889324824,0.8476988847057024,983.3333333333334,1000.0,0.7182978111778135,3.7427313327789307
12,3,13,0.7700360914071401,0.053921469365627216,0.7103803555170695,0.8153048058350881,0.8185383925835291,900.0,1000.0,0.26137574592811896,2.853170951207479
12,3,14,0.9849513719479243,0.07214651299136178,0.9111302743355433,1.0552977323532104,0.9678186575571696,991.6666666666666,1000.0,0.3835063269849635,5.297327518463135
12,4,15,0.28860277237577575,0.6556075095246826,-0.4624570608139038,0.7463096429904302,0.8104921579360962,866.6666666666666,975.0,0.5693729884484865,3.912006139755249
13,1,1,0.7604829834567175,0.10625008402143594,0.6557610332965851,0.8681979576746622,0.7324569076299667,825.0,966.6666666666666,0.37054889087309095,2.5247021516164145
13,1,2,1.097190111875534,0.08601713051753257,1.0057745277881622,1.176533301671346,1.2980767091115315,925.0,1000.0,0.4051764112971569,6.340895175933838
13,1,4,1.0165047645568848,0.14966746649664892,0.8493048747380575,1.137966275215149,1.0351335058609645,866.6666666666666,966.6666666666666,0.21537311171258552,4.202590147654216
13,1,8,0.9912884434064231,0.1213292350720925,0.9154156446456909,1.1312212745348613,1.0440405160188675,966.6666666666666,1000.0,0.23776411195110603,4.522271792093913
13,2,3,0.7365714195701812,0.0982012750161066,0.6319438268740972,0.8267440398534139,0.8716553896665573,875.0,991.6666666666666,0.46758882468410556,3.6658498446146646
13,2,5,0.7347766293419733,0.04453553822815178,0.6879546344280243,0.7766047318776449,0.7458962214489778,966.6666666666666,1000.0,0.346276323041292,2.886176824569702
13,2,6,0.9630862722794215,0.069577266877423,0.9040625542402267,1.0398013790448506,1.1914002945025761,983.3333333333334,1000.0,0.4127146378542785,5.554037729899089
13,2,9,0.7300880087746514,0.06142370999026961,0.6744478146235148,0.796000083287557,0.7407535687088966,841.6666666666666,991.6666666666666,0.25283662694646675,3.061683098475138
13,2,10,0.9521133833461337,0.028428061254064788,0.919870063662529,0.9735671083132426,1.1150551214814186,891.6666666666666,1000.0,0.3378420621973898,4.879648208618164
13,2,12,0.9485569927427505,0.04653174018320714,0.8957028388977051,0.9833525617917379,0.8589644829432169,900.0,1000.0,0.2148836447343121,4.586640357971191
13,3,7,0.5524488521946801,0.15673248103003398,0.3803299864133199,0.6869478623072306,0.7511029988527298,708.3333333333334,883.3333333333334,0.5227213859328228,3.1144915421803794
13,3,11,0.6329270468817817,0.11823885757634923,0.5316292742888132,0.7628507614135742,0.835629541426897,908.3333333333334,1000.0,0.48085168427069663,3.502096255620321
13,3,13,0.8125906801886029,0.032109392101576054,0.7902756532033285,0.8493907898664474,0.8119167213638624,916.6666666666666,1000.0,0.28429274929209897,2.975844224294027
13,3,14,0.9284648497899374,0.014259070032033725,0.9178155263264974,0.9446644832690557,0.9585966045657793,941.6666666666666,1000.0,0.3272455152092479,4.867528756459554
13,4,15,0.6475875750184059,0.10168630901144582,0.5817785660425822,0.7647060106197993,0.7876221314072609,825.0,950.0,0.39257790553473787,3.788014570871989
14,1,1,0.7434751855002509,0.13269404570861565,0.5912863810857137,0.8349525531133016,0.7023065636555353,816.6666666666666,941.6666666666666,0.3636983059450128,2.5261789560317993
14,1,2,1.0761166016260784,0.02191691245455467,1.0573160250981648,1.1001884539922078,1.289555549621582,941.6666666666666,1000.0,0.3906008744415508,5.958286762237549
14,1,4,1.058940013249715,0.061636408336297646,0.9917508761088053,1.1128634214401245,1.088520497083664,883.3333333333334,1000.0,0.20455489604306898,4.366010665893555
14,1,8,1.0420862403180864,0.037707539542263864,1.0148965120315552,1.0851327180862427,1.0514035671949387,941.6666666666666,1000.0,0.21722436083475113,4.681709448496501
14,2,3,0.7607307136058807,0.08515344208144437,0.6706535766522089,0.839911495645841,0.8561163693666458,858.3333333333334,991.6666666666666,0.3866372663754942,3.6819369792938232
14,2,5,0.657104719016287,0.11990111253075593,0.5225941489140192,0.7527581850687662,0.6705297927061716,791.6666666666666,941.6666666666666,0.3268684900045333,2.5163941780726113
14,2,6,0.8766427553362317,0.07451195468529559,0.8110542297363281,0.9576619118452072,1.1440173362692196,933.3333333333334,1000.0,0.3875083508407237,5.317257563273112
14,2,9,0.7754965788788266,0.024461097195720264,0.7541625996430715,0.8021945158640543,0.7938929001490275,816.6666666666666,1000.0,0.26213363599706646,3.0425939559936523
14,2,10,0.9119936443037456,0.19458726031342377,0.72215003768603,1.1110007762908936,1.0967881654699643,866.6666666666666,1000.0,0.39872751728846256,4.849344889322917
14,2,12,1.0528963373767006,0.046018392724060934,1.0209429860115051,1.1056416134039562,0.8961820974946022,891.6666666666666,1000.0,0.20596140661618015,4.547229448954265
14,3,7,0.5982397364245521,0.07988311579468853,0.5342202484607697,0.6877598365147909,0.7663805211583773,833.3333333333334,933.3333333333334,0.5577304764615171,3.405550161997477
14,3,11,0.5913494966096349,0.15704442961166237,0.41014210134744644,0.6879417498906454,0.7970781723658243,883.3333333333334,1000.0,0.5307746443910032,3.5695670445760093
14,3,13,0.7245444224940405,0.005535226537743989,0.7189822196960449,0.7300522724787394,0.8208580935994784,833.3333333333334,1000.0,0.2652293907506618,2.556800127029419
14,3,14,0.982807899514834,0.040513328651970444,0.9420577983061472,1.0230802297592163,1.0198708499471347,991.6666666666666,1000.0,0.3614956156183599,5.304056008656819
14,4,15,0.7486940763062901,0.03748436931726036,0.7210371866822243,0.7913565337657928,0.8513486236333847,916.6666666666666,1000.0,0.3446786492675602,4.173595587412517
15,1,1,0.649023155371348,0.12562523284871052,0.550744871298472,0.7905621528625488,0.619442860285441,666.6666666666666,858.3333333333334,0.3819276617005328,2.0692368348439536
15,1,2,1.0310529073079426,0.05432796913993095,0.9771537979443868,1.0857998132705688,1.1971859534581502,941.6666666666666,1000.0,0.38521324130345996,6.2592776616414385
15,1,4,1.0560058852036793,0.10965413248659707,0.9306188722451528,1.133950670560201,1.1039888163407643,966.6666666666666,1000.0,0.19440672706757509,4.578460216522217
15,1,8,0.989309483104282,0.051323794777152015,0.9305720726648966,1.025502363840739,1.012345348795255,866.6666666666666,958.3333333333334,0.21139175031221322,4.127322514851888
15,2,3,0.736860473950704,0.12068481188144627,0.6161128679911295,0.857482393582662,0.8352244993050894,916.6666666666666,1000.0,0.45809308663661397,3.7759987513224282
15,2,5,0.7197075701422162,0.045736101969957005,0.6705015202363332,0.7609197646379471,0.759127601981163,891.6666666666666,1000.0,0.3326131488630876,2.6191347440083823
15,2,6,0.9327752855088974,0.019877889124259435,0.9103418240944544,0.9481974095106125,1.122777670621872,975.0,1000.0,0.4093467180279809,5.421846071879069
15,2,9,0.8028724855846829,0.017574101604723943,0.7854949285586675,0.8206367492675781,0.7676278303066889,950.0,1000.0,0.2659486981896093,3.3582385381062827
15,2,10,0.9929945568243661,0.1284640771936213,0.8654721180597941,1.1223800083001454,1.1220386922359467,891.6666666666666,1000.0,0.3026721940799494,5.004446029663086
15,2,12,0.9950128164556292,0.00707325213851506,0.9877574145793915,1.001888632774353,0.856264146665732,900.0,1000.0,0.19958802891262306,4.534660975138347
15,3,7,0.7307651730047332,0.005723167387773896,0.727081261575222,0.7373585750659307,0.7928955554962158,866.6666666666666,1000.0,0.38965253263998695,3.539062976837158
15,3,11,0.6609427084525427,0.03638607436266854,0.6287819196780523,0.7004369695981344,0.7998813465237617,858.3333333333334,1000.0,0.3952633830789856,3.490039825439453
15,3,13,0.693720918562677,0.11930446511043238,0.5586241732041041,0.7846189687649409,0.7320543055733045,733.3333333333334,941.6666666666666,0.25911690114487457,2.3626800378163657
15,3,14,0.9487058735556072,0.03561908831476482,0.9078898827234904,0.9735025614500046,0.976674996316433,950.0,1000.0,0.3340895437965175,5.093873659769694
15,4,15,0.5503499706586202,0.3214295582249612,0.1792009969552358,0.7377384006977081,0.819425697127978,991.6666666666666,1000.0,0.553239209595897,4.306302070617676
16,1,1,0.776857919163174,0.10493167895347744,0.6604090134302775,0.8640719652175903,0.7298527931173643,866.6666666666666,966.6666666666666,0.3717082099917606,2.4351856311162314
16,1,2,1.0695332421196833,0.11228876804152142,0.982297937075297,1.1962247689565022,1.2194053332010906,908.3333333333334,1000.0,0.3863494331927126,5.757781346638997
16,1,4,1.1333687172995675,0.06681322368795872,1.060616175333659,1.1919780174891155,1.1588657697041829,925.0,1000.0,0.23364215907749597,4.582655270894368
16,1,8,1.076397048102485,0.07662642204141153,1.029136300086975,1.1648072401682537,1.1281185547510784,933.3333333333334,1000.0,0.25271876891106554,4.693089485168457
16,2,3,0.7449035793542862,0.11954963550552608,0.608647033572197,0.8322081565856934,0.8711962079008421,866.6666666666666,991.6666666666666,0.4799082057388255,3.784198443094889
16,2,5,0.7245422667927212,0.030916725343463913,0.6975571314493815,0.7582757771015167,0.7246829022963842,941.6666666666666,1000.0,0.32927906292827447,2.6283297538757324
16,2,6,0.9203547802236346,0.06183076608496161,0.8621698518594106,0.9852792024612427,1.0773659497499466,891.6666666666666,1000.0,0.38869852786730014,4.9833024342854815
16,2,9,0.8233050256967545,0.027542649915045167,0.8041850328445435,0.8548744966586431,0.7588918060064316,925.0,1000.0,0.25338530526859787,3.2885309855143228
16,2,10,0.836362115210957,0.20692714647877672,0.6194464415311813,1.0315928558508556,1.0747389793395996,866.6666666666666,1000.0,0.49003755424820644,4.652860641479492
16,2,12,0.9526455667283799,0.09684399827081891,0.886485775311788,1.0638018449147542,0.8710663715998331,858.3333333333334,1000.0,0.1657637125766002,4.481041272481282
16,3,7,0.6745791915390228,0.05080421780278442,0.6400919308265051,0.7329207559426626,0.7806913281480471,908.3333333333334,1000.0,0.434841241022208,3.5437018076578775
16,3,11,0.5975650383366479,0.11241333290024723,0.4678955127795537,0.6675103803475698,0.8034326483805975,966.6666666666666,1000.0,0.4606079431623134,3.668640375137329
16,3,13,0.7411302046643363,0.023614194153612458,0.7270798683166504,0.7683932383855184,0.8320115556319555,900.0,1000.0,0.2696910682426422,2.8424506982167563
16,3,14,0.9229561189810435,0.019024750230955463,0.9012567649284998,0.9367713729540507,0.9533504744370779,983.3333333333334,1000.0,0.36537687329040364,5.099905172983806
16,4,15,0.5372547888093524,0.28174516843394676,0.22799368699391684,0.7793411463499069,0.7685893227656683,983.3333333333334,1000.0,0.5906388590672041,4.289346853892009
17,1,1,0.7608386708630456,0.0989493529606942,0.6579048732916514,0.8552526235580444,0.7357115174333254,883.3333333333334,966.6666666666666,0.40197485371564673,2.504687190055847
17,1,2,1.0345665481355455,0.08310983237507365,0.939155101776123,1.0912017822265625,1.1660821785529454,950.0,1000.0,0.4051761095137536,5.744153022766113
17,1,4,1.1052938997745514,0.10750433898159087,0.982174019018809,1.1805762350559235,1.125209778547287,908.3333333333334,1000.0,0.22235728950801534,4.278527657190959
17,1,8,0.9956521987915039,0.054036018584193365,0.9629232088724772,1.058022141456604,1.029151479403178,816.6666666666666,991.6666666666666,0.25085252050483986,4.015385627746582
17,2,3,0.7464788887235853,0.04428716823888901,0.6956410805384318,0.7766927083333334,0.8160597855846087,941.6666666666666,1000.0,0.3360443668957467,3.46656600634257
17,2,5,0.6866908644636472,0.11283338580199635,0.5649008924762408,0.787670448422432,0.7201007852951685,916.6666666666666,1000.0,0.26511194975102875,2.54508638381958
17,2,6,0.8481538258492947,0.08439221032501193,0.7938241461912791,0.9453776379426321,1.0754618346691132,875.0,983.3333333333334,0.405912334407841,4.765615781148274
17,2,9,0.834433944688903,0.07037885554322093,0.7531678378582001,0.8752865840991338,0.7848619321982065,958.3333333333334,1000.0,0.2625902717328338,3.389843463897705
17,2,10,0.8797780176003774,0.1523165850869237,0.7313524583975474,1.0357081890106201,1.0114950786034267,716.6666666666666,900.0,0.2887179613869612,3.908719301223755
17,2,12,0.993409150176578,0.06122519077540323,0.9232405424118042,1.0359633167584736,0.8897829527656237,883.3333333333334,1000.0,0.21110161367526872,4.547296206156413
17,3,7,0.6210381620460086,0.08277314957122703,0.5312331269184748,0.6942723939816157,0.7482592289646467,900.0,1000.0,0.39813611030656393,3.3407978216807046
17,3,11,0.4816340572304196,0.12422201819641635,0.34442516167958576,0.5864517490069071,0.8321304445465406,933.3333333333334,1000.0,0.6870132414974944,3.617478847503662
17,3,13,0.7162774387333127,0.06478811763719267,0.6444037755330404,0.770190159479777,0.8136592706044515,950.0,1000.0,0.26865891392492763,2.850569407145182
17,3,14,0.8817384342352549,0.08784914670252436,0.8175036509831747,0.98184767862161,0.9121322184801102,983.3333333333334,1000.0,0.3519297608794297,5.168078899383545
17,4,15,0.698205441236496,0.019089404313662472,0.6776308963696162,0.7153426359097163,0.8100569024682045,941.6666666666666,1000.0,0.34785688252726715,3.9734028975168862
18,1,1,0.7070958150757684,0.03785447707720231,0.6636465887228647,0.7329538265864054,0.68388103445371,875.0,1000.0,0.38185757991731556,2.2771010398864746
18,1,2,1.0002736581696405,0.04748537672523756,0.9710721572240194,1.055065393447876,1.1916651278734207,933.3333333333334,1000.0,0.39064761021094435,5.592875321706136
18,1,4,1.032350414329105,0.07931463508802343,0.9407932360967001,1.080071598291397,1.1419744888941448,933.3333333333334,1000.0,0.2295196301406669,4.504531383514404
18,1,8,0.9866477251052856,0.1392835155115874,0.8258285125096639,1.0687256654103596,0.962002674738566,825.0,941.6666666666666,0.1965490477434585,3.8047059377034507
18,2,3,0.6947221623526678,0.11088468593384387,0.5670959949493408,0.7674281994501749,0.8173923442761103,875.0,991.6666666666666,0.4833613279275466,3.509349822998047
18,2,5,0.6137976596752802,0.06976189485116314,0.5364969571431478,0.6720738361279169,0.6413826048374176,766.6666666666666,958.3333333333334,0.3090173122641929,2.110843817392985
18,2,6,0.8342162660426563,0.11828087769536737,0.701737845937411,0.9292212054133415,1.0774932305018108,925.0,1000.0,0.3888206236898428,5.084949811299642
18,2,9,0.7891829841666752,0.04336297853271009,0.7395398616790771,0.8196630080540975,0.7687831223011017,875.0,991.6666666666666,0.27457505536584964,3.012618064880371
18,2,10,0.9629133641719818,0.04433462086264773,0.9118872781594595,0.9920058647791544,1.1001365905006726,875.0,1000.0,0.32013495521823065,4.560120105743408
18,2,12,0.9125349223613739,0.11183464200950663,0.7950704395771027,1.0177274545033772,0.820737769206365,908.3333333333334,1000.0,0.18244187015660704,4.341333548227946
18,3,7,0.6583050870233113,0.055847296567252014,0.6084163983662924,0.718636711438497,0.762062964340051,900.0,1000.0,0.37272780806051037,3.29256542523702
18,3,11,0.6386094449294938,0.07763511110929444,0.5881742611527443,0.728009819984436,0.8489154800772667,908.3333333333334,1000.0,0.34488529320122113,3.544065554936727
18,3,13,0.6379490064250097,0.06924446363124086,0.559307465950648,0.6897768477598826,0.6953062042593956,800.0,941.6666666666666,0.2744805722836962,2.446767965952555
18,3,14,0.92470683157444,0.04261852422446327,0.8755349765221278,0.9510059754053751,0.9099057565132777,950.0,1000.0,0.3431310301030303,4.808110396067302
18,4,15,0.6214305096202427,0.07300452943790407,0.5379853149255117,0.6735134124755859,0.8406830107172331,925.0,1000.0,0.37118840588997104,3.8414305051167807
19,1,1,0.7166468600432078,0.12427887540828872,0.5876039365927378,0.8355391025543213,0.6757991909980774,816.6666666666666,941.6666666666666,0.34978570113969515,2.1695586840311685
19,1,2,0.9557049009535049,0.10587404258252622,0.8373235464096069,1.0413285891215007,1.1254460016886394,766.6666666666666,933.3333333333334,0.36914747727938996,4.881535530090332
19,1,4,0.9888896677229141,0.012676408681674262,0.9806375503540039,1.0034856001536052,1.104437917470932,925.0,1000.0,0.21790475889881433,4.159951686859131
19,1,8,1.062435186571545,0.05826011062335932,1.0024561285972595,1.1188088953495026,1.0675291667381923,916.6666666666666,1000.0,0.2238179585858484,4.2086591720581055
19,2,3,0.6377812772989272,0.1327240006098664,0.48482127984364826,0.7225129256645838,0.8046315982937813,850.0,983.3333333333334,0.5273583729296396,3.2965314388275146
19,2,5,0.6403320129546854,0.07716683793928182,0.5539713290830454,0.7025148570537567,0.6968720232446989,891.6666666666666,1000.0,0.32435644907702477,2.409552017847697
19,2,6,0.8218129277229309,0.05569172495478402,0.7578541884819666,0.8595826327800751,1.0874507476886113,975.0,1000.0,0.3965683608486241,5.085521697998047
19,2,9,0.7763656824827194,0.048887977705737634,0.7369331220785776,0.8310653765996298,0.7524403457840284,916.6666666666666,1000.0,0.2829934799775013,3.2970316410064697
19,2,10,0.998866049779786,0.013206788210971536,0.9846752484639486,1.0107972671588261,1.0902550170818965,975.0,1000.0,0.3196376364003694,5.223990599314372
19,2,12,0.957325084341897,0.15215775542185003,0.8340293069680532,1.1273731390635173,0.8090415050586065,766.6666666666666,958.3333333333334,0.18145090146808895,4.013761917750041
19,3,7,0.46144572314288884,0.2008325976701938,0.3244904379049937,0.691991776227951,0.7442472378412882,925.0,1000.0,0.6022913735619758,3.3487278620402017
19,3,11,0.6235043423043357,0.07133732587470785,0.5675932765007019,0.7038476467132568,0.837147518992424,858.3333333333334,1000.0,0.3993156813144741,3.429861227671305
19,3,13,0.6820766561561161,0.1303660339615979,0.6010368367036184,0.8324588139851888,0.6701826080679893,783.3333333333334,958.3333333333334,0.2650388162977479,2.385001023610433
19,3,14,0.9069138997130923,0.08788996455754351,0.8055913001298904,0.9625695943832397,0.9238277648886045,833.3333333333334,966.6666666666666,0.3408970131475273,4.788710912068685
19,4,15,0.665301455391778,0.01462777209148457,0.6555216809113821,0.6821177303791046,0.8284783437848091,975.0,1000.0,0.37978020360206416,3.814246575037638
20,1,1,0.7329812977049085,0.1259129017109342,0.5875916878382365,0.8063505093256632,0.6571185439825058,800.0,925.0,0.3543447067062977,2.2552591959635415
20,1,2,0.9886916213565403,0.144924359592547,0.8216470082600912,1.0808824300765991,1.1623201817274094,900.0,1000.0,0.4029432034538523,5.682178020477295
20,1,4,1.0670325954755147,0.03326027564379809,1.0327625473340352,1.0991815725962322,1.0922820940613747,975.0,1000.0,0.2302991189864274,4.470808823903401
20,1,8,1.0197446478737726,0.05553862954914022,0.9636203050613403,1.0746784210205078,1.0499748835961025,941.6666666666666,1000.0,0.23706435591713185,4.228317896525065
20,2,3,0.6912217140197754,0.07730376316030158,0.6055581967035929,0.755783478418986,0.7857185279329618,783.3333333333334,975.0,0.4112348218294863,3.239725430806478
20,2,5,0.6238537132740021,0.03662787995861053,0.5969755252202352,0.6655730803807577,0.6445676013827324,875.0,1000.0,0.31689206522633284,2.3252371152242026
20,2,6,0.8595562908384536,0.030819256622448707,0.8284907837708791,0.8901232481002808,1.0887705907225609,983.3333333333334,1000.0,0.41333598173605113,5.131184895833333
20,2,9,0.8082402149836222,0.09084683023900923,0.7038203080495199,0.8691397507985433,0.7534091745813688,875.0,1000.0,0.2418545608459902,3.014467636744181
20,2,10,0.727343600657251,0.25719829354140883,0.43124747773011524,0.8952983617782593,1.068720817565918,808.3333333333334,1000.0,0.4351307621235359,4.2421339352925616
20,2,12,1.0225793222586315,0.011649414459583018,1.0141332944234211,1.0358691612879436,0.809558334449927,916.6666666666666,1000.0,0.2109029209253659,4.579670588175456
20,3,7,0.6354973365863165,0.007912943266754785,0.6266595472892126,0.6419249077637991,0.7090413272380829,966.6666666666666,1000.0,0.3449988355758388,3.2824315230051675
20,3,11,0.5482761338353157,0.14211243070273702,0.3852536976337433,0.646026407678922,0.7729358424743017,925.0,1000.0,0.5677035215652957,3.4469985167185464
20,3,13,0.7066083583566879,0.06860443366957995,0.6490888893604279,0.7825401326020559,0.6949448138475418,875.0,991.6666666666666,0.28194592482686237,2.6964394251505532
20,3,14,0.9262821127971014,0.032031036984706454,0.8963449001312256,0.9600605517625809,0.938659188648065,900.0,1000.0,0.3395229121650137,4.932257970174153
20,4,15,0.6516363629036479,0.06730369294063872,0.5859105611840884,0.7204141120115916,0.8401864469051361,983.3333333333334,1000.0,0.36067072255473615,3.8621676762898765
21,1,1,0.7409787972768148,0.018792409375567417,0.7226073344548544,0.7601656119028727,0.7144961357116699,950.0,1000.0,0.3802675555159525,2.6162424087524414
21,1,2,1.087815754943424,0.016987380732071476,1.0735521117846172,1.1066087285677593,1.2168402622143428,900.0,1000.0,0.38818006784308284,5.58541202545166
21,1,4,1.0732865035533905,0.019968462514333443,1.0609678030014038,1.0963256259759266,1.1518012235562007,975.0,1000.0,0.22072773837235113,4.729613622029622
21,1,8,0.9629901051521301,0.05801939452595405,0.9144701162974039,1.0272577007611592,0.9828585386276245,850.0,975.0,0.24310668584008685,4.307175795237224
21,2,3,0.7338276753822962,0.03176847826645162,0.7083849608898163,0.7694343427817026,0.7978881398836771,958.3333333333334,1000.0,0.4013155669804049,3.7695385615030923
21,2,5,0.6518606477313572,0.02228117959895272,0.6275023221969604,0.6712130208810171,0.6641156760354837,941.6666666666666,1000.0,0.3104564666811378,2.348160664240519
21,2,6,0.8378585812946161,0.042283557945226244,0.8107211937506994,0.8865779638290405,1.1213060170412064,975.0,1000.0,0.4241742626985552,5.230018933614095
21,2,9,0.8015635940763687,0.07994420906083084,0.7260683377583822,0.8853158553441366,0.7670714383323988,900.0,1000.0,0.256740351077179,3.149447441101074
21,2,10,0.9334160875942971,0.07456894719995737,0.877305785814921,1.0180331816275914,1.078960694372654,941.6666666666666,1000.0,0.34683515106983487,4.672717412312825
21,2,12,1.00309752424558,0.04454967817372826,0.9733163217703501,1.054312825202942,0.8220144410928091,900.0,1000.0,0.2256568647954552,4.622872034708659
21,3,7,0.5123235682646433,0.161598232606888,0.3956032296021779,0.6967641115188599,0.7259212310115496,941.6666666666666,1000.0,0.48013908522194376,3.4706051349639893
21,3,11,0.6145517023073301,0.022070939294228716,0.5941752369205157,0.637996107339859,0.7712213384608427,900.0,1000.0,0.369668823255404,3.6413243611653647
21,3,13,0.6720768743091159,0.056885916677181576,0.637800375620524,0.7377419074376425,0.703304131825765,933.3333333333334,1000.0,0.28713685920840154,2.7208472887674966
21,3,14,0.9140819824404187,0.07228367564335672,0.8467912673950195,0.9904929747184118,0.9222442259391149,875.0,1000.0,0.33131034821635535,4.675241311391194
21,4,15,0.6005907720989652,0.061870307122765665,0.5517646471659342,0.6701695521672567,0.7773535052935282,883.3333333333334,1000.0,0.29545623283520617,3.435128847757975
22,1,1,0.796000106467141,0.029214982429122266,0.7625586489836375,0.816563606262207,0.7115275487303734,966.6666666666666,1000.0,0.40153721114337726,2.6221965154012046
22,1,2,0.9482828941610125,0.046839228563253114,0.8954213162263235,0.9846209287643433,1.1650127520163853,850.0,1000.0,0.37073084719972504,5.4195553461710615
22,1,4,1.0290910171137915,0.07961421445656391,0.937162051598231,1.0755267937978108,1.0564138640960057,916.6666666666666,1000.0,0.2128966411958553,4.004893223444621
22,1,8,1.00478243165546,0.02840924799034407,0.9793582161267599,1.0354470411936443,1.0092888126770656,850.0,1000.0,0.1739416124872641,3.94361146291097
22,2,3,0.65646250711547,0.019431841813112617,0.6351439903179804,0.6731828798850378,0.7775182475646337,725.0,933.3333333333334,0.46097782693585154,3.087061961491903
22,2,5,0.7167871296405792,0.0336189447466849,0.677967756986618,0.736357053120931,0.7031973203023275,975.0,1000.0,0.3331140311927333,2.5603113174438477
22,2,6,0.8734610262844297,0.06401718755837218,0.801984116435051,0.925523966550827,1.0811795468131702,875.0,1000.0,0.393948999207423,4.626651763916016
22,2,9,0.7657754454347822,0.06778232931925399,0.7134751876195272,0.8423533091942469,0.7435917009909948,900.0,1000.0,0.24294260555376979,2.9903745651245117
22,2,10,0.9345171418454913,0.034416109999679485,0.8948722233374914,0.9567226568857828,1.1064673239986103,941.6666666666666,1000.0,0.3017272973672038,4.835973262786865
22,2,12,0.9732578959729937,0.0571212838651074,0.9142051041126251,1.0282286802927654,0.8456339786450068,808.3333333333334,975.0,0.19316249720527312,4.003900369008382
22,3,7,0.5736619176136123,0.10668143607757793,0.45473097016414005,0.6609212954839071,0.725401870906353,908.3333333333334,1000.0,0.39818130224713916,3.435523827870687
